EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 07-04-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SPAIN, TORTOSA - OBSERVATORIO DEL EBRO (STAID: 236).
Blended and updated with sources: 100729 155245 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
155245,19071009,   20,    0
155245,19071010,    0,    0
155245,19071011,    0,    0
155245,19071012,  905,    0
155245,19071013,    2,    0
155245,19071014,   14,    0
155245,19071015,    2,    0
155245,19071016,   95,    0
155245,19071017,    0,    0
155245,19071018,    0,    0
155245,19071019,   31,    0
155245,19071020,   32,    0
155245,19071021,  150,    0
155245,19071022,  346,    0
155245,19071023,    5,    0
155245,19071024,    0,    0
155245,19071025,    0,    0
155245,19071026,    0,    0
155245,19071027,    0,    0
155245,19071028,   25,    0
155245,19071029,    0,    0
155245,19071030,    0,    0
155245,19071031,    0,    0
155245,19071101,    2,    0
155245,19071102,   74,    0
155245,19071103,    9,    0
155245,19071104,    0,    0
155245,19071105,  720,    0
155245,19071106,   95,    0
155245,19071107,    0,    0
155245,19071108,    0,    0
155245,19071109,   10,    0
155245,19071110,   25,    0
155245,19071111,  393,    0
155245,19071112,    0,    0
155245,19071113,    0,    0
155245,19071114,    0,    0
155245,19071115,    0,    0
155245,19071116,    0,    0
155245,19071117,    0,    0
155245,19071118,   10,    0
155245,19071119,   19,    0
155245,19071120,  104,    0
155245,19071121,    0,    0
155245,19071122,    0,    0
155245,19071123,    0,    0
155245,19071124,    0,    0
155245,19071125,    0,    0
155245,19071126,    0,    0
155245,19071127,    0,    0
155245,19071128,    0,    0
155245,19071129,    0,    0
155245,19071130,    3,    0
155245,19071201,    0,    0
155245,19071202,    0,    0
155245,19071203,    6,    0
155245,19071204,    0,    0
155245,19071205,    0,    0
155245,19071206,    0,    0
155245,19071207,    0,    0
155245,19071208,    0,    0
155245,19071209,    0,    0
155245,19071210,    0,    0
155245,19071211,    6,    0
155245,19071212,    0,    0
155245,19071213,    0,    0
155245,19071214,    0,    0
155245,19071215,    0,    0
155245,19071216,   63,    0
155245,19071217,   99,    0
155245,19071218,    0,    0
155245,19071219,    0,    0
155245,19071220,    0,    0
155245,19071221,    0,    0
155245,19071222,    0,    0
155245,19071223,    0,    0
155245,19071224,    0,    0
155245,19071225,    4,    0
155245,19071226,   87,    0
155245,19071227,    9,    0
155245,19071228,    0,    0
155245,19071229,    0,    0
155245,19071230,    0,    0
155245,19071231,    0,    0
155245,19080101,    0,    0
155245,19080102,   75,    0
155245,19080103,  416,    0
155245,19080104,  269,    0
155245,19080105,    0,    0
155245,19080106,    0,    0
155245,19080107,    0,    0
155245,19080108,    0,    0
155245,19080109,    0,    0
155245,19080110,    0,    0
155245,19080111,    7,    0
155245,19080112,   73,    0
155245,19080113,   51,    0
155245,19080114,   16,    0
155245,19080115,    1,    0
155245,19080116,    0,    0
155245,19080117,    0,    0
155245,19080118,    0,    0
155245,19080119,    1,    0
155245,19080120,   44,    0
155245,19080121,    6,    0
155245,19080122,    0,    0
155245,19080123,    0,    0
155245,19080124,    0,    0
155245,19080125,    0,    0
155245,19080126,    0,    0
155245,19080127,    0,    0
155245,19080128,    0,    0
155245,19080129,    0,    0
155245,19080130,    0,    0
155245,19080131,    0,    0
155245,19080201,    0,    0
155245,19080202,    0,    0
155245,19080203,    0,    0
155245,19080204,    0,    0
155245,19080205,    0,    0
155245,19080206,    0,    0
155245,19080207,    0,    0
155245,19080208,    0,    0
155245,19080209,    0,    0
155245,19080210,    0,    0
155245,19080211,    0,    0
155245,19080212,    0,    0
155245,19080213,   77,    0
155245,19080214,  101,    0
155245,19080215,    0,    0
155245,19080216,    0,    0
155245,19080217,    0,    0
155245,19080218,    0,    0
155245,19080219,    0,    0
155245,19080220,    0,    0
155245,19080221,    0,    0
155245,19080222,    0,    0
155245,19080223,    0,    0
155245,19080224,    0,    0
155245,19080225,    0,    0
155245,19080226,    0,    0
155245,19080227,    0,    0
155245,19080228,    0,    0
155245,19080229,    0,    0
155245,19080301,    3,    0
155245,19080302,    0,    0
155245,19080303,    0,    0
155245,19080304,    0,    0
155245,19080305,    0,    0
155245,19080306,   15,    0
155245,19080307,    0,    0
155245,19080308,    0,    0
155245,19080309,    0,    0
155245,19080310,    0,    0
155245,19080311,    0,    0
155245,19080312,    0,    0
155245,19080313,    0,    0
155245,19080314,    0,    0
155245,19080315,  170,    0
155245,19080316,    0,    0
155245,19080317,    0,    0
155245,19080318,    0,    0
155245,19080319,   22,    0
155245,19080320,    0,    0
155245,19080321,    0,    0
155245,19080322,   32,    0
155245,19080323,    0,    0
155245,19080324,    0,    0
155245,19080325,    0,    0
155245,19080326,  177,    0
155245,19080327,  165,    0
155245,19080328,    0,    0
155245,19080329,    0,    0
155245,19080330,    0,    0
155245,19080331,    0,    0
155245,19080401,    0,    0
155245,19080402,    0,    0
155245,19080403,    0,    0
155245,19080404,    0,    0
155245,19080405,    0,    0
155245,19080406,   43,    0
155245,19080407,    0,    0
155245,19080408,    2,    0
155245,19080409,    0,    0
155245,19080410,    0,    0
155245,19080411,    0,    0
155245,19080412,    0,    0
155245,19080413,    0,    0
155245,19080414,    0,    0
155245,19080415,  449,    0
155245,19080416,  166,    0
155245,19080417,   32,    0
155245,19080418,    0,    0
155245,19080419,    0,    0
155245,19080420,    0,    0
155245,19080421,    0,    0
155245,19080422,    0,    0
155245,19080423,    0,    0
155245,19080424,   73,    0
155245,19080425,    0,    0
155245,19080426,    0,    0
155245,19080427,    0,    0
155245,19080428,    0,    0
155245,19080429,    0,    0
155245,19080430,    0,    0
155245,19080501,    0,    0
155245,19080502,    0,    0
155245,19080503,    0,    0
155245,19080504,    0,    0
155245,19080505,    0,    0
155245,19080506,    0,    0
155245,19080507,    0,    0
155245,19080508,    0,    0
155245,19080509,    0,    0
155245,19080510,    0,    0
155245,19080511,    0,    0
155245,19080512,    3,    0
155245,19080513,   44,    0
155245,19080514,    0,    0
155245,19080515,    0,    0
155245,19080516,    0,    0
155245,19080517,    0,    0
155245,19080518,    0,    0
155245,19080519,    0,    0
155245,19080520,    0,    0
155245,19080521,    0,    0
155245,19080522,   18,    0
155245,19080523,    0,    0
155245,19080524,    0,    0
155245,19080525,    0,    0
155245,19080526,    0,    0
155245,19080527,    0,    0
155245,19080528,    0,    0
155245,19080529,   75,    0
155245,19080530,   57,    0
155245,19080531,  216,    0
155245,19080601,    0,    0
155245,19080602,    0,    0
155245,19080603,    0,    0
155245,19080604,   17,    0
155245,19080605,  120,    0
155245,19080606,   16,    0
155245,19080607,    0,    0
155245,19080608,    0,    0
155245,19080609,    0,    0
155245,19080610,    0,    0
155245,19080611,    0,    0
155245,19080612,    0,    0
155245,19080613,    1,    0
155245,19080614,    6,    0
155245,19080615,    0,    0
155245,19080616,   23,    0
155245,19080617,  218,    0
155245,19080618,  104,    0
155245,19080619,   83,    0
155245,19080620,    0,    0
155245,19080621,    0,    0
155245,19080622,    0,    0
155245,19080623,    0,    0
155245,19080624,    0,    0
155245,19080625,    0,    0
155245,19080626,    0,    0
155245,19080627,    0,    0
155245,19080628,    0,    0
155245,19080629,    0,    0
155245,19080630,    0,    0
155245,19080701,    0,    0
155245,19080702,    0,    0
155245,19080703,    0,    0
155245,19080704,    0,    0
155245,19080705,   24,    0
155245,19080706,    0,    0
155245,19080707,    0,    0
155245,19080708,    0,    0
155245,19080709,    0,    0
155245,19080710,    7,    0
155245,19080711,    0,    0
155245,19080712,    2,    0
155245,19080713,    0,    0
155245,19080714,    0,    0
155245,19080715,    5,    0
155245,19080716,    0,    0
155245,19080717,    0,    0
155245,19080718,    0,    0
155245,19080719,    0,    0
155245,19080720,    0,    0
155245,19080721,    0,    0
155245,19080722,    0,    0
155245,19080723,    0,    0
155245,19080724,    0,    0
155245,19080725,    0,    0
155245,19080726,    0,    0
155245,19080727,    0,    0
155245,19080728,    0,    0
155245,19080729,    0,    0
155245,19080730,    0,    0
155245,19080731,    0,    0
155245,19080801,    0,    0
155245,19080802,    0,    0
155245,19080803,    0,    0
155245,19080804,    0,    0
155245,19080805,    0,    0
155245,19080806,    0,    0
155245,19080807,    0,    0
155245,19080808,    0,    0
155245,19080809,    0,    0
155245,19080810,    0,    0
155245,19080811,    0,    0
155245,19080812,    0,    0
155245,19080813,    4,    0
155245,19080814,    2,    0
155245,19080815,    0,    0
155245,19080816,    0,    0
155245,19080817,    0,    0
155245,19080818,    0,    0
155245,19080819,    0,    0
155245,19080820,    0,    0
155245,19080821,    0,    0
155245,19080822,  117,    0
155245,19080823,    0,    0
155245,19080824,    0,    0
155245,19080825,    0,    0
155245,19080826,    0,    0
155245,19080827,    0,    0
155245,19080828,    0,    0
155245,19080829,    0,    0
155245,19080830,    0,    0
155245,19080831,    0,    0
155245,19080901,    0,    0
155245,19080902,    0,    0
155245,19080903,    0,    0
155245,19080904,    0,    0
155245,19080905,    0,    0
155245,19080906,    0,    0
155245,19080907,   42,    0
155245,19080908,    0,    0
155245,19080909,    0,    0
155245,19080910,  126,    0
155245,19080911,    0,    0
155245,19080912,    0,    0
155245,19080913,    0,    0
155245,19080914,    0,    0
155245,19080915,    0,    0
155245,19080916,    0,    0
155245,19080917,    0,    0
155245,19080918,    0,    0
155245,19080919,    0,    0
155245,19080920,  220,    0
155245,19080921,   77,    0
155245,19080922,    0,    0
155245,19080923,    0,    0
155245,19080924,  443,    0
155245,19080925,   33,    0
155245,19080926,    0,    0
155245,19080927,    0,    0
155245,19080928,    0,    0
155245,19080929,    0,    0
155245,19080930,    0,    0
155245,19081001,    0,    0
155245,19081002,    0,    0
155245,19081003,    0,    0
155245,19081004,    0,    0
155245,19081005,    0,    0
155245,19081006,    0,    0
155245,19081007,    0,    0
155245,19081008,    0,    0
155245,19081009,    0,    0
155245,19081010,    0,    0
155245,19081011,    0,    0
155245,19081012,    0,    0
155245,19081013,    5,    0
155245,19081014,    1,    0
155245,19081015,   89,    0
155245,19081016,    0,    0
155245,19081017,    0,    0
155245,19081018,    0,    0
155245,19081019,    4,    0
155245,19081020,    0,    0
155245,19081021,    0,    0
155245,19081022,  363,    0
155245,19081023,  295,    0
155245,19081024,    6,    0
155245,19081025,    0,    0
155245,19081026,    0,    0
155245,19081027,    0,    0
155245,19081028,    0,    0
155245,19081029,    0,    0
155245,19081030,    9,    0
155245,19081031,    0,    0
155245,19081101,    0,    0
155245,19081102,    0,    0
155245,19081103,    5,    0
155245,19081104,   24,    0
155245,19081105,  167,    0
155245,19081106,    0,    0
155245,19081107,    4,    0
155245,19081108,   21,    0
155245,19081109,  123,    0
155245,19081110,    0,    0
155245,19081111,    0,    0
155245,19081112,    0,    0
155245,19081113,    0,    0
155245,19081114,    0,    0
155245,19081115,   46,    0
155245,19081116,  416,    0
155245,19081117,  284,    0
155245,19081118,    0,    0
155245,19081119,    0,    0
155245,19081120,    0,    0
155245,19081121,    0,    0
155245,19081122,    0,    0
155245,19081123,    0,    0
155245,19081124,    0,    0
155245,19081125,    0,    0
155245,19081126,    0,    0
155245,19081127,    0,    0
155245,19081128,    0,    0
155245,19081129,    2,    0
155245,19081130,    4,    0
155245,19081201,    0,    0
155245,19081202,    0,    0
155245,19081203,    0,    0
155245,19081204,    0,    0
155245,19081205,    0,    0
155245,19081206,    0,    0
155245,19081207,    0,    0
155245,19081208,   59,    0
155245,19081209,    1,    0
155245,19081210,    0,    0
155245,19081211,    6,    0
155245,19081212,    0,    0
155245,19081213,    0,    0
155245,19081214,   12,    0
155245,19081215,   73,    0
155245,19081216,    2,    0
155245,19081217,    0,    0
155245,19081218,    1,    0
155245,19081219,    0,    0
155245,19081220,    0,    0
155245,19081221,    0,    0
155245,19081222,    0,    0
155245,19081223,    0,    0
155245,19081224,    0,    0
155245,19081225,  130,    0
155245,19081226,   10,    0
155245,19081227,    0,    0
155245,19081228,    2,    0
155245,19081229,    0,    0
155245,19081230,    0,    0
155245,19081231,    0,    0
155245,19090101,    0,    0
155245,19090102,    0,    0
155245,19090103,    0,    0
155245,19090104,    0,    0
155245,19090105,    0,    0
155245,19090106,    0,    0
155245,19090107,    0,    0
155245,19090108,    0,    0
155245,19090109,    0,    0
155245,19090110,    0,    0
155245,19090111,    0,    0
155245,19090112,    0,    0
155245,19090113,    0,    0
155245,19090114,    0,    0
155245,19090115,    0,    0
155245,19090116,    1,    0
155245,19090117,    0,    0
155245,19090118,    0,    0
155245,19090119,    0,    0
155245,19090120,    0,    0
155245,19090121,   23,    0
155245,19090122,    2,    0
155245,19090123,   13,    0
155245,19090124,   68,    0
155245,19090125,   96,    0
155245,19090126,   49,    0
155245,19090127,    0,    0
155245,19090128,    0,    0
155245,19090129,    0,    0
155245,19090130,    0,    0
155245,19090131,    0,    0
155245,19090201,    0,    0
155245,19090202,    0,    0
155245,19090203,    0,    0
155245,19090204,    0,    0
155245,19090205,    0,    0
155245,19090206,    0,    0
155245,19090207,    0,    0
155245,19090208,    2,    0
155245,19090209,   29,    0
155245,19090210,   44,    0
155245,19090211,    2,    0
155245,19090212,    4,    0
155245,19090213,    0,    0
155245,19090214,    0,    0
155245,19090215,   12,    0
155245,19090216,    0,    0
155245,19090217,    0,    0
155245,19090218,    0,    0
155245,19090219,   21,    0
155245,19090220,    0,    0
155245,19090221,    0,    0
155245,19090222,    0,    0
155245,19090223,    0,    0
155245,19090224,    0,    0
155245,19090225,    0,    0
155245,19090226,    0,    0
155245,19090227,    0,    0
155245,19090228,    0,    0
155245,19090301,    0,    0
155245,19090302,    0,    0
155245,19090303,    0,    0
155245,19090304,    0,    0
155245,19090305,    0,    0
155245,19090306,    2,    0
155245,19090307,    7,    0
155245,19090308,    0,    0
155245,19090309,    5,    0
155245,19090310,    1,    0
155245,19090311,    0,    0
155245,19090312,    0,    0
155245,19090313,    0,    0
155245,19090314,    0,    0
155245,19090315,    5,    0
155245,19090316,    0,    0
155245,19090317,    0,    0
155245,19090318,    1,    0
155245,19090319,    0,    0
155245,19090320,    0,    0
155245,19090321,    0,    0
155245,19090322,    0,    0
155245,19090323,    0,    0
155245,19090324,    0,    0
155245,19090325,    4,    0
155245,19090326,    4,    0
155245,19090327,    0,    0
155245,19090328,    0,    0
155245,19090329,   74,    0
155245,19090330,    0,    0
155245,19090331,    0,    0
155245,19090401,    0,    0
155245,19090402,    0,    0
155245,19090403,    0,    0
155245,19090404,    0,    0
155245,19090405,    0,    0
155245,19090406,    0,    0
155245,19090407,    0,    0
155245,19090408,    0,    0
155245,19090409,    0,    0
155245,19090410,    0,    0
155245,19090411,    0,    0
155245,19090412,    0,    0
155245,19090413,    0,    0
155245,19090414,    0,    0
155245,19090415,    0,    0
155245,19090416,    0,    0
155245,19090417,    0,    0
155245,19090418,    0,    0
155245,19090419,   78,    0
155245,19090420,    0,    0
155245,19090421,    0,    0
155245,19090422,    0,    0
155245,19090423,    0,    0
155245,19090424,    0,    0
155245,19090425,    0,    0
155245,19090426,   58,    0
155245,19090427,  180,    0
155245,19090428,    0,    0
155245,19090429,    0,    0
155245,19090430,    0,    0
155245,19090501,    0,    0
155245,19090502,    0,    0
155245,19090503,    0,    0
155245,19090504,    0,    0
155245,19090505,    0,    0
155245,19090506,    0,    0
155245,19090507,   38,    0
155245,19090508,   21,    0
155245,19090509,  101,    0
155245,19090510,    0,    0
155245,19090511,    0,    0
155245,19090512,   79,    0
155245,19090513,  208,    0
155245,19090514,    0,    0
155245,19090515,    0,    0
155245,19090516,   68,    0
155245,19090517,   10,    0
155245,19090518,    0,    0
155245,19090519,    0,    0
155245,19090520,    8,    0
155245,19090521,   22,    0
155245,19090522,    0,    0
155245,19090523,    0,    0
155245,19090524,    0,    0
155245,19090525,    0,    0
155245,19090526,    0,    0
